Index,molecule_chembl_id,IC50,units,smiles,pIC50
4058,CHEMBL3785774,24000,uM,COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)CC/C(=N\N1CCN(C)CC1)C2(C)C,4.61978875828839
4059,CHEMBL3786892,44000,uM,COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)CCC(N)C2(C)C,4.35654732351381
4060,CHEMBL3786375,5500,uM,O=C(c1nnc(-c2ccc(Cl)cc2)o1)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,5.25963731050576
4061,CHEMBL3787457,11000,uM,O=C(c1nnc(-c2ccccc2)o1)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,4.95860731484178
4062,CHEMBL3786572,11000,uM,COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCCC5)cc4)CC3)o2)cc1,4.95860731484178
4063,CHEMBL3787639,4200,uM,O=C(c1nnc(-c2ccc(OC(F)F)cc2)o1)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,5.3767507096021
4064,CHEMBL3787131,6200,uM,O=C(c1nnc(-c2ccc(F)cc2)o1)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,5.20760831050175
4065,CHEMBL3786923,5300,uM,O=C(c1nnc(-c2ccccc2Cl)o1)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,5.27572413039921
4066,CHEMBL3786609,25000,uM,COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCCC5)nc4)CC3)o2)cc1,4.60205999132796
4067,CHEMBL3785118,15000,uM,COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCN(C)CC5)cc4)CC3)o2)cc1,4.82390874094432
4068,CHEMBL3786662,16000,uM,COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCOCC5)cc4)CC3)o2)cc1,4.79588001734408
4069,CHEMBL3785102,9800,uM,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCOCC5)c(OC)c4)C3)o2)cc1,5.00877392430751
4070,CHEMBL3787345,31000,uM,O=C(c1nnc(-c2ccccc2)o1)N1CCC(Oc2ccc(CN3CCC(O)C3)cc2)CC1,4.50863830616573
4071,CHEMBL3787642,24000,uM,COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCC(O)C5)cc4)CC3)o2)cc1,4.61978875828839
4072,CHEMBL3787261,26000,uM,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCC(C)(O)C5)cc4)C3)o2)cc1,4.58502665202918
4073,CHEMBL3786350,8500,uM,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC(OC)C5)cc4)C3)o2)cc1,5.07058107428571
4074,CHEMBL3787462,10000,uM,COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CC(O)C(C)(C)C5)cc4)CC3)o2)cc1,5
4075,CHEMBL3786311,16000,uM,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)CC5(C)COC5)cc4)C3)o2)cc1,4.79588001734408
4076,CHEMBL3785343,14000,uM,CN(Cc1ccc(OC2CN(C(=O)c3nnc(-c4ccccc4)o3)C2)cc1)CC1(C)COC1,4.85387196432176
4077,CHEMBL3787028,25000,uM,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCOCC5)cc4)C3)o2)cc1,4.60205999132796
4078,CHEMBL3670644,12000,uM,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCC56COC6)cc4)C3)o2)cc1,4.92081875395238
4079,CHEMBL3786841,16000,uM,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(CCOC6)C5)cc4)C3)o2)cc1,4.79588001734408
4080,CHEMBL3670640,16000,uM,O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(CCOC4)C3)cc2)C1,4.79588001734408
4081,CHEMBL3670638,13000,uM,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(CCCO6)C5)cc4)C3)o2)cc1,4.88605664769316
4082,CHEMBL3786346,8900,uM,O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(CCCO4)C3)cc2)C1,5.05060999335509
4083,CHEMBL3787394,22000,uM,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(COC6)C5)cc4)C3)o2)cc1,4.65757731917779
4084,CHEMBL3785663,28000,uM,O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(COC4)C3)cc2)C1,4.55284196865778
4085,CHEMBL3787333,8600,uM,Cc1cc(CN(C)C)ccc1OC1CN(C(=O)c2nnc(-c3ccccc3)o2)C1,5.06550154875643
4086,CHEMBL3786272,10000,uM,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)c(C)c4)C3)o2)cc1,5
4087,CHEMBL3787170,15000,uM,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)c(F)c4)C3)o2)cc1,4.82390874094432
4088,CHEMBL3787134,21000,uM,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)cc4)C3)o2)cc1,4.67778070526608
4089,CHEMBL3786169,5500,uM,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCC5)cc4)C3)o2)cc1,5.25963731050576
4090,CHEMBL3786352,1800,uM,O=C(c1nc(-c2ccccc2)no1)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,5.74472749489669
4091,CHEMBL3787237,3000,uM,Cc1oc(-c2ccccc2)nc1C(=O)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,5.52287874528034
4092,CHEMBL3786768,7400,uM,Cn1nc(C(=O)N2CCC(Oc3ccc(CN4CCCC4)cc3)CC2)cc1-c1ccccc1,5.13076828026902
4093,CHEMBL3787166,7500,uM,O=C(c1noc(-c2ccccc2)n1)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,5.1249387366083
4094,CHEMBL3787417,3300,uM,O=C(c1cc(-c2ccccc2)on1)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,5.48148606012211
4095,CHEMBL1614712,130,uM,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,6.88605664769316
4096,CHEMBL3787112,420,uM,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,6.3767507096021
4097,CHEMBL3787614,3600,uM,Nc1ncnc2c1c(-c1cccc(OC[C@@H]3CCCO3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,5.44369749923271
4098,CHEMBL3785500,1100,uM,Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,5.95860731484178
4099,CHEMBL3787636,15000,uM,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cccc(OCC56CCC(CC5)O6)c4)c4c(N)ncnc43)C2)CC1,4.82390874094432
4100,CHEMBL3787662,1000,uM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3[nH]ccc23)c1,6
4101,CHEMBL3786469,200,nM,Cc1cc(F)ccc1C1CCN(CC2Cc3ccccc3CN2)CC1,6.69897000433602
4102,CHEMBL3785952,970,nM,Cc1cc(F)ccc1C1CCN(CC2Cc3c(Cl)ccc(O)c3CN2)CC1,6.01322826573376
4103,CHEMBL3786486,6960,nM,CN1C(=O)c2ccccc2CC1CN1CCC2(CCc3ccccc32)CC1,5.15739076038944
4104,CHEMBL3787051,500,nM,CC(=O)N1Cc2ccccc2CC1CN1CCC2(CCc3ccccc32)CC1,6.30102999566398
4105,CHEMBL3785560,1730,nM,Oc1ccc(Cl)c2c1CNC(CN1CCC3(CCc4ccccc43)CC1)C2,5.76195389687121
4106,CHEMBL3785095,1000,nM,Oc1ccc(Br)c2c1CNC(CN1CCC3(CCc4ccccc43)CC1)C2,6
4107,CHEMBL3785718,940,nM,Oc1cccc2c1CNC(CN1CCC3(CCc4ccccc43)CC1)C2,6.0268721464003
4108,CHEMBL3785728,340,nM,Oc1ccc2c(c1)CC(CN1CCC3(CCc4ccccc43)CC1)NC2,6.46852108295775
4109,CHEMBL3785605,1500,nM,c1ccc2c(c1)CC(CN1CCC3(CCc4ccccc43)CC1)CO2,5.82390874094432
4110,CHEMBL3793226,238000,uM,O=c1ccc2ccc(F)c3c2n1C[C@H]3CN1CCC(NCc2cc3c(nn2)OCCO3)CC1,3.62342304294349
4111,CHEMBL3794265,42000,uM,O=c1cnc2ccc(F)c3c2n1C[C@H]3CN1CCC(NCc2cc3c(nn2)OCCO3)CC1,4.3767507096021
4112,CHEMBL3794510,1800,uM,O=C1OCc2cc(/C=C/C3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21,5.74472749489669
4113,CHEMBL3794249,5000,uM,O=C1OCc2cc(CCC3C4CN(C(=O)Cc5ccc(-n6cnnn6)cc5)CC34)ccc21,5.30102999566398
4114,CHEMBL3792423,2000,uM,O=C1OCc2cc(CCC3CCN(C(=O)Cc4ccc(-n5cnnn5)nc4)CC3)ccc21,5.69897000433602
4115,CHEMBL3793060,7900,uM,O=C1OCc2cc(CCC3CCN(C(=O)Cc4ccc(-n5cnnn5)cn4)CC3)ccc21,5.10237290870956
4116,CHEMBL3794427,2100,uM,O=C1OCc2cc(CCC3(F)CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21,5.67778070526608
4117,CHEMBL3792861,6500,uM,O=C1OCc2cc(CCC3(O)CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21,5.18708664335714
4118,CHEMBL3792542,5900,uM,Cc1c(CCC2CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC2)ccc2c1COC2=O,5.22914798835786
4119,CHEMBL3794155,4500,uM,O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)nc4)CC3)ccc21,5.34678748622466
4120,CHEMBL3793471,46000,uM,O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cn4)CC3)ccc21,4.33724216831843
4121,CHEMBL3794101,26000,uM,O=C1OCc2nc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21,4.58502665202918
4122,CHEMBL3793857,6400,uM,O=C1OCc2cc(CCC3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21,5.19382002601611
4123,CHEMBL3792966,33000,uM,Cc1c(CCN2CCN(C(=O)Cc3ccc(-n4cnnn4)cn3)CC2)ccc2c1COC2=O,4.48148606012211
4124,CHEMBL3692706,29000,uM,Cc1c(CCN2CCN(C(=O)Cc3ccc(-n4cnnn4)nc3)CC2)ccc2c1COC2=O,4.53760200210104
4125,CHEMBL3793143,12000,uM,Cc1c(CCN2CCN(C(=O)Cc3cnc(-n4cnnn4)cn3)CC2)ccc2c1COC2=O,4.92081875395238
4126,CHEMBL3793380,52000,uM,Cc1cc(-n2cnnn2)cnc1CC(=O)N1CCN(CCc2ccc3c(c2C)COC3=O)CC1,4.2839966563652
4127,CHEMBL3792700,9100,uM,Cc1cc(-n2cnnn2)ncc1CC(=O)N1CCN(CCc2ccc3c(c2C)COC3=O)CC1,5.04095860767891
4128,CHEMBL3793685,8500,uM,Cc1nc(-n2cnnn2)ccc1CC(=O)N1CCN(CCc2ccc3c(c2C)COC3=O)CC1,5.07058107428571
4129,CHEMBL3793717,42000,uM,Cc1cc(-n2cnnn2)ncc1C(C)C(=O)N1CCN(CCc2ccc3c(c2C)COC3=O)CC1,4.3767507096021
4130,CHEMBL3794533,3400,uM,Cc1nc(-n2cnnn2)ccc1C(C)C(=O)N1CCN(CCc2ccc3c(c2C)COC3=O)CC1,5.46852108295775
4131,CHEMBL3793411,21000,uM,Cc1c(CCN2CCN(C(=O)Cc3cncc(-n4cnnn4)c3)CC2)ccc2c1COC2=O,4.67778070526608
4132,CHEMBL3794292,49000,uM,Cc1c(C(C)CN2CCN(C(=O)Cc3ccc(-n4cnnn4)nc3)CC2)ccc2c1COC2=O,4.30980391997149
4133,CHEMBL3792978,22000,uM,Cc1c(C(F)CN2CCN(C(=O)Cc3ccc(-n4cnnn4)nc3)CC2)ccc2c1COC2=O,4.65757731917779
4134,CHEMBL3794233,33000,uM,Cc1c(C(O)CN2CCN(C(=O)Cc3ccc(-n4cnnn4)nc3)CC2)ccc2c1COC2=O,4.48148606012211
4135,CHEMBL3792410,19000,uM,COc1c(C(O)CN2CCN(C(=O)Cc3ccc(-n4cnnn4)nc3)CC2)ccc2c1COC2=O,4.72124639904717
4136,CHEMBL3799831,94000,uM,CN(C)C(=O)c1cc(CN2CCOc3c(F)cccc32)c2oc(N3CCOCC3)cc(=O)c2c1,4.0268721464003
4137,CHEMBL3794064,18000,uM,O=C(O)C1CN(Cc2ccc(-c3noc(-c4onc(-c5ccccc5)c4C(F)(F)F)n3)cc2)C1,4.74472749489669
4138,CHEMBL3640290,1900,uM,COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(F)cc3F)C2)nc(C)c1F,5.72124639904717
4139,CHEMBL3799621,48380,uM,CNC(=O)c1cc(Oc2ccc3nc(NC(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)sc3c2)ccn1,4.31533413597414
4140,CHEMBL3797717,2100,uM,CC(C)CS(=O)(=O)n1ccc2c(-c3ccc(C(F)(F)F)cc3)cc(N3CCN(C)CC3)nc21,5.67778070526608
4141,CHEMBL3799529,1400,uM,CC(C)CS(=O)(=O)n1ccc2c(-c3ccc(C(F)(F)F)cc3)cc(N3CCNCC3)nc21,5.85387196432176
4142,CHEMBL3804846,3600,uM,O=C1N[C@H](c2cncc(C#Cc3ccccc3)c2)[C@@H](c2cc(F)ccc2F)O1,5.44369749923271
4143,CHEMBL3805966,600,uM,Cc1cc2ncc3c(n2n1)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,6.22184874961636
4144,CHEMBL3806029,6400,uM,Cc1cc2ncc3c(n2n1)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,5.19382002601611
4145,CHEMBL3806041,600,uM,N[C@H]1C[C@@H](N2Cc3cnc4nnc(C5CC5)n4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,6.22184874961636
4146,CHEMBL3805400,18000,uM,Cc1ccn2nc3c(c2n1)CN([C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,4.74472749489669
4147,CHEMBL3804950,97000,uM,Cc1ccnc2c3c(nn12)CN([C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,4.01322826573376
4148,CHEMBL3806052,23000,uM,N[C@H]1C[C@@H](N2Cc3nn4nccnc4c3C2)CO[C@@H]1c1cc(F)ccc1F,4.63827216398241
4149,CHEMBL3805081,1450,uM,O=c1ccc(OCCCN2CCCCC2)nn1-c1ccc(Cl)cc1,5.83863199776503
4150,CHEMBL3805396,6340,uM,O=c1ccc(OCCCN2CCCCC2)nn1-c1ccc(Cl)c(Cl)c1,5.19791074211827
4151,CHEMBL3806153,980,uM,O=c1ccc(OCCCN2CCCCC2)nn1-c1ccc(F)c(Cl)c1,6.00877392430751
4152,CHEMBL3805989,1890,uM,O=c1ccc(OCCCN2CCCCC2)nn1-c1ccc(F)c(F)c1,5.72353819582676
4153,CHEMBL3805101,1610,uM,CC1CCN(CCCOc2ccc(=O)n(-c3ccc(Cl)cc3)n2)CC1,5.79317412396815
4154,CHEMBL3806193,1460,uM,CC1CCN(CCCOc2ccc(=O)n(-c3ccc(Cl)c(Cl)c3)n2)CC1,5.83564714421556
4155,CHEMBL3805844,2160,uM,CC1CCN(CCCOc2ccc(=O)n(-c3ccc(F)c(Cl)c3)n2)CC1,5.66554624884907
4156,CHEMBL3805216,2680,uM,CC1CCN(CCCOc2ccc(=O)n(-c3ccc(F)c(F)c3)n2)CC1,5.57186520597121
4157,CHEMBL3805559,1030,nM,CNC(=O)c1cccc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,5.98716277529483
4158,CHEMBL1112,3860,nM,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,5.41341269532825
4159,CHEMBL3805518,998,nM,CNC(=O)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccc1F,6.00086945871263
4160,CHEMBL3805335,182,uM,CC(=O)Nc1ccc2c3c(cccc13)C(=O)N(CCCCN1CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC1)C2=O,6.73992861201493
4161,CHEMBL3805898,25,uM,O=[N+]([O-])c1ccc(NCCCCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)c2nonc12,7.60205999132796
4162,CHEMBL3804918,434,uM,CCN(CC)c1ccc2cc(C(=O)NCCCCN3CCC(Nc4nc5ccccc5n4Cc4ccc(F)cc4)CC3)c(=O)oc2c1,6.36251027048749
4163,CHEMBL3805852,640,uM,COc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(C)C[C@@H](c4c(C)noc4C)SC(N)=N3)c2)cn1,6.19382002601611
4164,CHEMBL3103191,4000,uM,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CCN(C)C,5.39794000867204
4165,CHEMBL3808921,7400,uM,C[C@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4(C(F)(F)F)CC4)on3)c2)CN1,5.13076828026902
4166,CHEMBL3809643,8600,uM,C[C@H]1Cc2c(ncnc2Oc2ccc3ccn(C(=O)Nc4cc(C5(C(F)(F)F)CC5)on4)c3c2)CN1,5.06550154875643
4167,CHEMBL3808957,21000,uM,CC(C)(C)c1cc(NC(=O)n2ccc3ccc(Oc4ncnc5c4CNC5)cc32)no1,4.67778070526608
4168,CHEMBL3808653,26000,uM,CC(C)(C)c1cc(NC(=O)n2ccc3nc(Oc4ncnc5c4CNC5)ccc32)no1,4.58502665202918
4169,CHEMBL3808450,9200,uM,CC(C)(C)c1cc(NC(=O)c2cnc3cc(Oc4ncnc5c4CNC5)ccn23)no1,5.03621217265444
4170,CHEMBL3810154,5700,uM,CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CNC5)cnc32)no1,5.24412514432751
4171,CHEMBL3810135,7700,uM,CC(C)(C)c1cc(NC(=O)n2ncc3cc(Oc4ncnc5c4CNC5)ccc32)no1,5.11350927482752
4172,CHEMBL3687984,40000,uM,CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C#N)c1c2=O,4.39794000867204
4173,CHEMBL3814424,3710,uM,CN(C/C=C/c1ccc(C(F)(F)F)cc1)Cc1cccc2ccoc12.Cl,5.43062609038495
4174,CHEMBL3814374,25600,uM,CC(C)Oc1cc([C@@](Cc2ccccc2)(NC[C@H](O)CC(F)(F)F)c2cc(F)cc(OC(F)(F)C(F)F)c2)ccc1F,4.59176003468815
4175,CHEMBL3813836,21000,uM,CC(C)Oc1cc([C@@](Cc2ccccc2)(NC[C@@H](O)C(F)(F)F)c2cc(F)cc(OC(F)(F)C(F)F)c2)ccc1F,4.67778070526608
4176,CHEMBL3814418,12000,uM,CC(C)Oc1cc([C@@](Cc2ccccc2)(NC[C@H](O)C(F)(F)F)c2cc(F)cc(OC(F)(F)C(F)F)c2)ccc1F,4.92081875395238
4177,CHEMBL3814963,23000,uM,CC(C)Oc1cc([C@@](Cc2ccccc2)(NC[C@@H](O)CC(F)(F)F)c2cc(F)cc(OC(F)(F)C(F)F)c2)ccc1F,4.63827216398241
4178,CHEMBL3823659,5400,uM,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)cn2)CC1,5.26760624017703
4179,CHEMBL3822858,6600,uM,COc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,5.18045606445813
4180,CHEMBL3823278,5200,uM,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c(C)n2)CC1,5.2839966563652
4181,CHEMBL3823007,29000,uM,Cc1nn(C2CCNCC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,4.53760200210104
4182,CHEMBL3822583,21000,uM,CC(=O)N1CCC(n2ncc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c2C)CC1,4.67778070526608
4183,CHEMBL3823929,27000,uM,CC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c2C)CC1,4.56863623584101
4184,CHEMBL3823522,10000,uM,COc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,5
4185,CHEMBL3822989,7200,uM,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c(C)n2)CC1,5.14266750356873
4186,CHEMBL3824296,24000,uM,Cc1nn(C2CCNCC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,4.61978875828839
4187,CHEMBL3823914,23000,uM,CC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,4.63827216398241
4188,CHEMBL3822943,6400,uM,CCOc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,5.19382002601611
4189,CHEMBL3822619,5200,uM,CCc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,5.2839966563652
4190,CHEMBL3822962,17000,uM,CCc1c(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)cnn1C1CCN(C(C)=O)CC1,4.76955107862173
4191,CHEMBL3824323,9300,uM,Cc1nn(C2CCN(CCO)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,5.03151705144606
4192,CHEMBL3823962,12000,uM,CNC(=O)CN1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,4.92081875395238
4193,CHEMBL3823095,7800,uM,Cc1nn(C2CCN(CC(=O)N(C)C)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,5.10790539730952
4194,CHEMBL3822587,22000,uM,Cc1nn(C2CCN(C(=O)CO)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,4.65757731917779
4195,CHEMBL3822651,17000,uM,COCC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,4.76955107862173
4196,CHEMBL3822947,23000,uM,Cc1nn(C2CCN(C(=O)[C@H](C)O)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,4.63827216398241
4197,CHEMBL3823030,29000,uM,Cc1nn(C2CCN(C(=O)[C@@H](C)O)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,4.53760200210104
4198,CHEMBL3683287,67000,uM,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,4.17392519729917
4199,CHEMBL3979322,4000,uM,CN1CCN(c2ccccc2CNC(=O)c2ccc(F)c(NC(=O)c3cnc4cc(-c5ccnn5C)ccn34)c2)CC1,5.39794000867204
4200,CHEMBL3938107,1200,uM,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccnc1,5.92081875395238
4201,CHEMBL3946901,200,uM,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccccn1,6.69897000433602
4202,CHEMBL3921885,2800,uM,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(F)cc3F)C2)nnc1-c1cccnc1,5.55284196865778
4203,CHEMBL3936443,9100,uM,COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CCC[C@H](N1CCN(C)CC1)C2,5.04095860767891
4204,CHEMBL3980825,7900,uM,COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CCC[C@@H](N1CCN(C)CC1)C2,5.10237290870956
4205,CHEMBL3925372,2700,uM,COc1c(Nc2ncc(Cl)c(Nc3ccccc3N3CCCS3(=O)=O)n2)ccc2c1CCCC(N1CCN(CCO)CC1)C2,5.56863623584101
4206,CHEMBL3918616,240,uM,COc1c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)N(C)C)n2)ccc2c1CCCC(N1CCN(CCO)CC1)C2,6.61978875828839
4207,CHEMBL3934099,3700,uM,COc1c(Nc2ncc(Cl)c(Nc3ccccc3-n3cccn3)n2)ccc2c1CCCC(N1CCN(CCO)CC1)C2,5.43179827593301
4208,CHEMBL3900554,5500,uM,Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,5.25963731050576
4209,CHEMBL3927522,5400,uM,N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CCCC[C@@H]3N)cc2)cc1,5.26760624017703
4210,CHEMBL3970692,3600,uM,N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CCCCC[C@@H]3N)cc2)cc1,5.44369749923271
4211,CHEMBL3927609,17000,uM,N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CNCCCO3)cc2)cc1,4.76955107862173
4212,CHEMBL3972563,23000,uM,Cn1c(=O)sc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,4.63827216398241
4213,CHEMBL3980602,31000,uM,CCn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,4.50863830616573
4214,CHEMBL3916182,16500,uM,COc1ccc2[nH]c3c(c2c1)CC1c2cc4c(cc2CCN1C3)OCO4,4.78251605578609
4215,CHEMBL3892879,13200,uM,COc1ccc2[nH]c3c(c2c1)C[C@H]1c2cc4c(cc2CCN1C3)OCO4,4.87942606879415
4216,CHEMBL24778,8200,uM,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,5.08618614761628
4217,CHEMBL3907479,6900,uM,Cc1nc2ccc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)cc2[nH]1,5.16115090926274
4218,CHEMBL3681314,8600,uM,Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(CN6CCC(F)(F)CC6)cc5[nH]4)c3N)ccc2[nH]1,5.06550154875643
4219,CHEMBL3895337,6900,uM,Cc1ccc2cc(C(=O)c3cnn(-c4ccc5nc(C)[nH]c5c4)c3N)[nH]c2c1,5.16115090926274
4220,CHEMBL3933212,12500,uM,COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4CC4)C[C@H]3C3CC3)N(C(=O)[C@@H](NC(=O)O[C@H](C)C(F)(F)F)C3CCCCC3)C2)c2cc(Cl)ccc12,4.90308998699194
