activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,clint,units,assay_class
5082756,CHEMBL1614679,CHEMBL184,CL,mL.min-1.kg-1,=,8.4,CHEMBL612558,,Clearance in monkey after iv administration,A,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,8.4,mL.min-1.kg-1,species_only_monkey
5082772,CHEMBL1614679,CHEMBL385181,CL,mL.min-1.kg-1,=,8.6,CHEMBL612558,,Clearance in monkey after iv administration,A,NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1,8.6,mL.min-1.kg-1,species_only_monkey
5082775,CHEMBL1614679,CHEMBL139,CL,mL.min-1.kg-1,=,8.7,CHEMBL612558,,Clearance in monkey after iv administration,A,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,8.7,mL.min-1.kg-1,species_only_monkey
5082804,CHEMBL1614687,CHEMBL145085,CL,mL.min-1.kg-1,=,9.0,CHEMBL612558,,Clearance in monkey after iv administration,A,COc1ccc([C@H](CC(=O)O)N2CCN(CCCc3ccc4c(n3)NCCC4)C2=O)cn1,9.0,mL.min-1.kg-1,species_only_monkey
5082914,CHEMBL1614687,CHEMBL193,CL,mL.min-1.kg-1,=,10.0,CHEMBL612558,,Clearance in monkey after iv administration,A,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],10.0,mL.min-1.kg-1,species_only_monkey
5082929,CHEMBL1614687,CHEMBL633,CL,mL.min-1.kg-1,=,10.7,CHEMBL612558,,Clearance in monkey after iv administration,A,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,10.7,mL.min-1.kg-1,species_only_monkey
5082963,CHEMBL1614679,CHEMBL481,CL,mL.min-1.kg-1,=,11.0,CHEMBL612558,,Clearance in monkey after iv administration,A,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,11.0,mL.min-1.kg-1,species_only_monkey
5082999,CHEMBL1614679,CHEMBL1311,CL,mL.min-1.kg-1,=,11.0,CHEMBL612558,,Clearance in monkey after iv administration,A,O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,11.0,mL.min-1.kg-1,species_only_monkey
5083007,CHEMBL1614687,CHEMBL22242,CL,mL.min-1.kg-1,=,11.8,CHEMBL612558,,Clearance in monkey after iv administration,A,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,11.8,mL.min-1.kg-1,species_only_monkey
5083024,CHEMBL1614679,CHEMBL1460,CL,mL.min-1.kg-1,=,12.0,CHEMBL612558,,Clearance in monkey after iv administration,A,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,12.0,mL.min-1.kg-1,species_only_monkey
5083047,CHEMBL1614679,CHEMBL32,CL,mL.min-1.kg-1,=,12.0,CHEMBL612558,,Clearance in monkey after iv administration,A,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,12.0,mL.min-1.kg-1,species_only_monkey
5083096,CHEMBL1614679,CHEMBL6,CL,mL.min-1.kg-1,=,13.0,CHEMBL612558,,Clearance in monkey after iv administration,A,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,13.0,mL.min-1.kg-1,species_only_monkey
5083097,CHEMBL1614679,CHEMBL141,CL,mL.min-1.kg-1,=,13.0,CHEMBL612558,,Clearance in monkey after iv administration,A,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,13.0,mL.min-1.kg-1,species_only_monkey
5083105,CHEMBL1614679,CHEMBL635,CL,mL.min-1.kg-1,=,13.0,CHEMBL612558,,Clearance in monkey after iv administration,A,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,13.0,mL.min-1.kg-1,species_only_monkey
5083106,CHEMBL1614679,CHEMBL1294,CL,mL.min-1.kg-1,=,13.0,CHEMBL612558,,Clearance in monkey after iv administration,A,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,13.0,mL.min-1.kg-1,species_only_monkey
5083115,CHEMBL1614679,CHEMBL17125,CL,mL.min-1.kg-1,=,13.0,CHEMBL612558,,Clearance in monkey after iv administration,A,Cc1nc(=O)c(C#N)c(NCc2cccnc2)[nH]1,13.0,mL.min-1.kg-1,species_only_monkey
