,activity_id,assay_chembl_id,molecule_chembl_id,type,standard_units,relation,standard_value,target_chembl_id,target_organism,assay_description,assay_type,smiles,error
92,2931176,CHEMBL1050861,CHEMBL24,Papp,10'-6 cm/s,=,1.2,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,
93,2931177,CHEMBL1050861,CHEMBL576624,Papp,10'-6 cm/s,=,9.4,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,N#Cc1c(-c2csc(-c3no[n+]([O-])c3C#N)c2)no[n+]1[O-],
94,2931178,CHEMBL1050861,CHEMBL569420,Papp,10'-6 cm/s,=,4.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,N#Cc1c(-c2ccc(-c3no[n+]([O-])c3C#N)s2)no[n+]1[O-],
95,2931179,CHEMBL1050861,CHEMBL570121,Papp,10'-6 cm/s,=,7.9,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,N#Cc1c(-c2cc(F)cc(-c3no[n+]([O-])c3C#N)c2)no[n+]1[O-],
96,2931180,CHEMBL1050861,CHEMBL583780,Papp,10'-6 cm/s,=,2.54,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,N#Cc1c(-c2cccs2)no[n+]1[O-],
97,2931181,CHEMBL1050861,CHEMBL585368,Papp,10'-6 cm/s,=,7.9,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,N#Cc1c(-c2ccc(Br)cc2)no[n+]1[O-],
98,2931182,CHEMBL1050861,CHEMBL336467,Papp,10'-6 cm/s,=,1.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,N#Cc1c(-c2ccccc2)no[n+]1[O-],
103,2931958,CHEMBL1050862,CHEMBL569420,Papp,10'-6 cm/s,=,1.8,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,N#Cc1c(-c2ccc(-c3no[n+]([O-])c3C#N)s2)no[n+]1[O-],
104,2931959,CHEMBL1050862,CHEMBL576624,Papp,10'-6 cm/s,=,3.4,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,N#Cc1c(-c2csc(-c3no[n+]([O-])c3C#N)c2)no[n+]1[O-],
105,2931960,CHEMBL1050862,CHEMBL24,Papp,10'-6 cm/s,=,1.2,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,
106,2931961,CHEMBL1050862,CHEMBL27,Papp,10'-6 cm/s,=,17.4,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,CC(C)NCC(O)COc1cccc2ccccc12,
108,2942654,CHEMBL1039590,CHEMBL569185,permeability,10'-6cm/s,=,40.0,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side in human Caco-2 cells at pH 7.4,A,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)C[C@H]2c2ccc(OC)cc2)cc1,
109,2942655,CHEMBL1039591,CHEMBL569185,permeability,10'-6cm/s,=,39.0,CHEMBL614058,Homo sapiens,Permeability from basolateral to apical side in human Caco-2 cells at pH 7.4,A,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)C[C@H]2c2ccc(OC)cc2)cc1,
110,2945486,CHEMBL1048544,CHEMBL206467,Papp,10'-6cm/s,=,33.0,CHEMBL614058,Homo sapiens,Apparent permeability across human Caco-2 cells,A,COC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2cccnc2)cc1)C[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(C)(C)C,
111,2945487,CHEMBL1048544,CHEMBL270135,Papp,10'-6cm/s,=,3.0,CHEMBL614058,Homo sapiens,Apparent permeability across human Caco-2 cells,A,COC(=O)N[C@H](C(=O)NN(CCC[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)Cc1ccc(-c2ccncc2)cc1)C(C)(C)C,
112,2945488,CHEMBL1048544,CHEMBL574795,Papp,10'-6cm/s,=,42.0,CHEMBL614058,Homo sapiens,Apparent permeability across human Caco-2 cells,A,COC(=O)N[C@H](C(=O)NN(CC[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)Cc1ccc(Br)cc1)C(C)(C)C,
113,2945489,CHEMBL1048544,CHEMBL583370,Papp,10'-6cm/s,=,3.5,CHEMBL614058,Homo sapiens,Apparent permeability across human Caco-2 cells,A,COC(=O)N[C@H](C(=O)NN(CC[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)Cc1ccc(-c2ccccn2)cc1)C(C)(C)C,
114,2945490,CHEMBL1048544,CHEMBL583371,Papp,10'-6cm/s,=,26.0,CHEMBL614058,Homo sapiens,Apparent permeability across human Caco-2 cells,A,COC(=O)N[C@H](C(=O)NN(CC[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)Cc1ccc(-c2cccnc2)cc1)C(C)(C)C,
115,2950571,CHEMBL1036995,CHEMBL573887,Papp,10'-6cm/s,=,1.4,CHEMBL614058,Homo sapiens,Apparent permeability across human Caco-2 cell membrane,A,CNC(=O)[C@@H](NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(C)C,
116,2950572,CHEMBL1036995,CHEMBL573845,Papp,10'-6cm/s,=,1.6,CHEMBL614058,Homo sapiens,Apparent permeability across human Caco-2 cell membrane,A,CC(C)[C@H](NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(=O)NCCF,
117,2950573,CHEMBL1036995,CHEMBL573809,Papp,10'-6cm/s,=,2.9,CHEMBL614058,Homo sapiens,Apparent permeability across human Caco-2 cell membrane,A,CC(C)[C@H](NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(=O)NCC(F)(F)F,
118,2990316,CHEMBL1045325,CHEMBL565591,Papp,10'-6 cm/s,=,11.2,CHEMBL614058,Homo sapiens,Permeability across human Caco-2 cell membrane,A,Cc1cn(Cc2ccc(Cl)cc2Cl)c2c(/C=C/C(=O)NS(=O)(=O)c3cc(Cl)c(Cl)s3)cc(F)cc12,
119,2995064,CHEMBL1039016,CHEMBL567278,Papp,10'-6 cm/s,=,21.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(C2CC2)no1)Cc1cc(F)c(F)cc1F,
120,2995065,CHEMBL1039016,CHEMBL565633,Papp,10'-6 cm/s,=,20.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,CC(C)(C)c1noc([C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)n1,
121,2995066,CHEMBL1039016,CHEMBL566425,Papp,10'-6 cm/s,=,0.15,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,CS(=O)(=O)N1CC(c2noc([C@@H]3CCCN3C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)n2)C1,
122,2995067,CHEMBL1039016,CHEMBL566829,Papp,10'-6 cm/s,=,3.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(-c2ncc(F)cc2F)no1)Cc1cc(F)c(F)cc1F,
123,2995068,CHEMBL1039016,CHEMBL584692,Papp,10'-6 cm/s,=,23.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,N[C@@H](CC(=O)N1CCC[C@H]1c1noc(C2(C(F)(F)F)CC2)n1)Cc1cc(F)c(F)cc1F,
124,2995069,CHEMBL1039016,CHEMBL567728,Papp,10'-6 cm/s,=,14.0,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side of human Caco-2 cells,A,CC(C)(F)c1nc([C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)no1,
125,2995070,CHEMBL1039017,CHEMBL567278,Papp,10'-6 cm/s,=,52.0,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(C2CC2)no1)Cc1cc(F)c(F)cc1F,
126,2995071,CHEMBL1039017,CHEMBL565633,Papp,10'-6 cm/s,=,49.0,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,CC(C)(C)c1noc([C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)n1,
127,2995072,CHEMBL1039017,CHEMBL566425,Papp,10'-6 cm/s,=,28.0,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,CS(=O)(=O)N1CC(c2noc([C@@H]3CCCN3C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)n2)C1,
128,2995073,CHEMBL1039017,CHEMBL566829,Papp,10'-6 cm/s,=,73.0,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(-c2ncc(F)cc2F)no1)Cc1cc(F)c(F)cc1F,
129,2995074,CHEMBL1039017,CHEMBL584692,Papp,10'-6 cm/s,=,49.0,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,N[C@@H](CC(=O)N1CCC[C@H]1c1noc(C2(C(F)(F)F)CC2)n1)Cc1cc(F)c(F)cc1F,
130,2995075,CHEMBL1039017,CHEMBL567728,Papp,10'-6 cm/s,=,62.0,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side of human Caco-2 cells,A,CC(C)(F)c1nc([C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)no1,
131,3001099,CHEMBL1041711,CHEMBL477014,Papp,10'-6 cm/s,=,1.6,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side in human Caco-2 cells at 10 uM after 3 hrs,A,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(C1=C(O)[C@@H]3CCC[C@@H]3N(Cc3ccc(F)cc3)C1=O)=N2,
132,3001107,CHEMBL1041711,CHEMBL567166,Papp,10'-6 cm/s,=,2.9,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side in human Caco-2 cells at 10 uM after 3 hrs,A,CC(C)CC[C@]1(C)CN(C2CCC2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,
133,3004199,CHEMBL1046276,CHEMBL567470,permeability,10'-6 cm/s,=,34.0,CHEMBL614058,Homo sapiens,Permeability from apical to basolateral side in human Caco-2 cells,A,CCCOCCn1c(=O)c(N[C@H]2CC[C@H](O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,
134,3008646,CHEMBL1043551,CHEMBL584116,Papp,10'-6 cm/s,=,0.9,CHEMBL614058,Homo sapiens,Permeability across human Caco-2 cells,A,CN1C[C@@H](OC(=O)N2CCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,
141,3013769,CHEMBL1045221,CHEMBL570520,Papp,10'-6 cm/s,=,0.1,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(Cl)c(Br)c1)C(=O)O)c1ccc(Br)cc1NS(=O)(=O)c1cccc2nsnc12,
142,3013770,CHEMBL1045221,CHEMBL584525,Papp,10'-6 cm/s,=,0.1,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(Cl)c(Br)c1)C(=O)O)c1ccc(Br)cc1NS(=O)(=O)c1cccc2nccnc12,
143,3013771,CHEMBL1045221,CHEMBL565298,Papp,10'-6 cm/s,=,0.04,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(F)c(Br)c1)C(=O)O)c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nsnc12,
144,3013772,CHEMBL1045221,CHEMBL569391,Papp,10'-6 cm/s,=,0.04,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(F)c(Br)c1)C(=O)O)c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nccnc12,
145,3013773,CHEMBL1045221,CHEMBL585157,Papp,10'-6 cm/s,=,0.05,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(F)c(Br)c1)C(=O)O)c1ccc(Br)cc1NS(=O)(=O)c1cccc2nsnc12,
146,3013774,CHEMBL1045221,CHEMBL571650,Papp,10'-6 cm/s,=,0.03,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(F)c(Br)c1)C(=O)O)c1ccc(Br)cc1NS(=O)(=O)c1cccc2nccnc12,
147,3013775,CHEMBL1045221,CHEMBL566574,Papp,10'-6 cm/s,=,0.1,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(F)c(Br)c1)C(=O)O)c1cc(Cl)c(Cl)cc1NS(=O)(=O)c1cccc2nccnc12,
148,3013776,CHEMBL1045221,CHEMBL565324,Papp,10'-6 cm/s,=,0.02,CHEMBL614058,Homo sapiens,Apparent permeability from apical to basolateral side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(F)c(Br)c1)C(=O)O)c1cc(Cl)c(Cl)cc1NS(=O)(=O)c1cccc2nsnc12,
149,3013777,CHEMBL1045222,CHEMBL570520,Papp,10'-6 cm/s,=,0.19,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(Cl)c(Br)c1)C(=O)O)c1ccc(Br)cc1NS(=O)(=O)c1cccc2nsnc12,
150,3013778,CHEMBL1045222,CHEMBL584525,Papp,10'-6 cm/s,=,1.97,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(Cl)c(Br)c1)C(=O)O)c1ccc(Br)cc1NS(=O)(=O)c1cccc2nccnc12,
151,3013779,CHEMBL1045222,CHEMBL565298,Papp,10'-6 cm/s,=,1.25,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(F)c(Br)c1)C(=O)O)c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nsnc12,
152,3013780,CHEMBL1045222,CHEMBL569391,Papp,10'-6 cm/s,=,4.76,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(F)c(Br)c1)C(=O)O)c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nccnc12,
153,3013781,CHEMBL1045222,CHEMBL585157,Papp,10'-6 cm/s,=,0.34,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(F)c(Br)c1)C(=O)O)c1ccc(Br)cc1NS(=O)(=O)c1cccc2nsnc12,
154,3013782,CHEMBL1045222,CHEMBL571650,Papp,10'-6 cm/s,=,4.36,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(F)c(Br)c1)C(=O)O)c1ccc(Br)cc1NS(=O)(=O)c1cccc2nccnc12,
155,3013783,CHEMBL1045222,CHEMBL566574,Papp,10'-6 cm/s,=,1.05,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(F)c(Br)c1)C(=O)O)c1cc(Cl)c(Cl)cc1NS(=O)(=O)c1cccc2nccnc12,
156,3013784,CHEMBL1045222,CHEMBL565324,Papp,10'-6 cm/s,=,0.37,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,O=C(N[C@@H](Cc1ccc(F)c(Br)c1)C(=O)O)c1cc(Cl)c(Cl)cc1NS(=O)(=O)c1cccc2nsnc12,
164,3021785,CHEMBL1048148,CHEMBL571780,Papp,10'-6 cm/s,=,17.5,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,CC(=O)N[C@H]1C[C@@H](n2cnc(NC(=O)Cc3cccc4ccccc34)c2)C1,
165,3021787,CHEMBL1048148,CHEMBL569587,Papp,10'-6 cm/s,=,21.0,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,O=C(Cc1cccc2ccccc12)Nc1cn([C@H]2C[C@@H](NC(=O)c3ccccn3)C2)cn1,
166,3021791,CHEMBL1048148,CHEMBL583658,Papp,10'-6 cm/s,=,14.0,CHEMBL614058,Homo sapiens,Apparent permeability from basolateral to apical side in human Caco-2 cells,A,Cc1cccc(C(=O)N[C@H]2C[C@@H](n3cnc(NC(=O)Cc4cccc5ccccc45)c3)C2)n1,
168,24409781,CHEMBL5045808,CHEMBL1529478,Papp,10^-6 cm/s,=,6.4,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM after 60 mins by mass spectrometry,A,FC(F)(F)c1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1,
169,24409782,CHEMBL5045808,CHEMBL5079093,Papp,10^-6 cm/s,=,85.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM after 60 mins by mass spectrometry,A,FC(F)(F)c1ccccc1-c1nc(NCc2ccccn2)c2ccccc2n1,
170,24409783,CHEMBL5045808,CHEMBL5083265,Papp,10^-6 cm/s,=,91.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM after 60 mins by mass spectrometry,A,CC(C)c1ccccc1-c1nc(NCc2ccccn2)c2ccccc2n1,
171,24409784,CHEMBL5045808,CHEMBL5090399,Papp,10^-6 cm/s,=,106.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM after 60 mins by mass spectrometry,A,Cc1cnc(-c2ccccc2C(F)(F)F)nc1NCc1ccccn1,
172,24409785,CHEMBL5045808,CHEMBL5077987,Papp,10^-6 cm/s,=,146.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM after 60 mins by mass spectrometry,A,FC(F)(F)c1ccccc1-c1nc(NCc2ccccn2)c2cccnc2n1,
173,24409786,CHEMBL5045808,CHEMBL5085734,Papp,10^-6 cm/s,=,122.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM after 60 mins by mass spectrometry,A,CC(C)c1ccccc1-c1nc(NCc2ccccn2)c2c(ccn2C)n1,
182,24413425,CHEMBL5046729,CHEMBL5076737,Papp,10^-6 cm/s,=,0.23,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at pH 6.5 at 10 uM incubated for 60 mins by UHPLC analysis,A,O=C(O)Cn1nc(Cc2nc3cc(Cl)c(OCC4CC4)cc3[nH]2)c2ccccc2c1=O,
183,24413426,CHEMBL5046729,CHEMBL5070413,Papp,10^-6 cm/s,=,0.5,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at pH 6.5 at 10 uM incubated for 60 mins by UHPLC analysis,A,O=C(O)Cn1nc(Cc2cn3cc(OCC4CC4)c(Cl)cc3n2)c2ccccc2c1=O,
184,24413427,CHEMBL5046729,CHEMBL5078844,Papp,10^-6 cm/s,=,0.8,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at pH 6.5 at 10 uM incubated for 60 mins by UHPLC analysis,A,O=C(O)Cc1nn(Cc2cn3cc(OCC4CC4)c(Cl)cc3n2)c2ccccc2c1=O,
185,24413428,CHEMBL5046729,CHEMBL5082556,Papp,10^-6 cm/s,=,5.2,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at pH 6.5 at 10 uM incubated for 60 mins by UHPLC analysis,A,C[C@H](C(=O)O)c1nn(Cc2cn3cc(OCC4CC4)c(Cl)cc3n2)c2ccccc2c1=O,
186,24413429,CHEMBL5046729,CHEMBL5073747,Papp,10^-6 cm/s,=,17.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at pH 6.5 at 10 uM incubated for 60 mins by UHPLC analysis,A,CCC(C(=O)O)c1nn(Cc2cn3cc(OCC4CC4)c(Cl)cc3n2)c2ccccc2c1=O,
187,24413430,CHEMBL5046729,CHEMBL5090966,Papp,10^-6 cm/s,=,15.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at pH 6.5 at 10 uM incubated for 60 mins by UHPLC analysis,A,CC(C(=O)O)c1nn(Cc2cn3cc(OCC4CC4)c(C(F)(F)F)cc3n2)c2ccccc2c1=O,
188,24413431,CHEMBL5046729,CHEMBL5079623,Papp,10^-6 cm/s,=,1.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at pH 6.5 at 10 uM incubated for 60 mins by UHPLC analysis,A,C[C@H](C(=O)O)n1nc(Cn2cc3cc(OCC4CC4)c(Cl)cc3n2)c2ccccc2c1=O,
189,24413432,CHEMBL5046729,CHEMBL5079608,Papp,10^-6 cm/s,=,0.3,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells at pH 6.5 at 10 uM incubated for 60 mins by UHPLC analysis,A,O=C(O)Cn1nc(Cn2cc3cc(OCC4CC4)c(Cl)cc3n2)c2ccccc2c1=O,
190,24415417,CHEMBL5047273,CHEMBL5077467,Papp,10^-6 cm/s,=,1.25,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells,A,CN(C)C1CN(Cc2ccc(NC(=O)c3ccc(OCCCl)c([N+](=O)[O-])c3)cc2C(F)(F)F)C1,
191,24415945,CHEMBL5047363,CHEMBL5083542,permeability,10^-6 cm/s,=,33.0,CHEMBL612558,,Permeability across apical to basolateral side in human Caco-2 cells at pH 7.4 by LC-MS/MS analysis,A,Cc1ncc(-c2ccc3nc(NC(=O)C4CC4)sc3c2)cc1NC(=O)OC1CCOCC1,
212,24426359,CHEMBL5050226,CHEMBL3580934,Papp,10^-6 cm/s,<,0.11,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells,A,Cl.NCCCOc1cc2ccccc2cc1C(=O)NCCOc1cc2ccccc2cc1C(=O)Nc1ccc(Cl)cc1O,
213,24427396,CHEMBL5050719,CHEMBL5070753,permeability,10^-6 cm/s,=,13.0,CHEMBL612558,,Apparent permeability in human Caco-2 cells at 10 uM incubated for 45 to 120 mins by LC-MS/MS analysis,A,O=C(O)c1nn(Cc2ccc(Cl)c(Cl)c2)c(=O)c2cc(Oc3ccccc3)ccc12,
216,24457896,CHEMBL5053200,CHEMBL841,Papp,10^-6 cm/s,=,1.6,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells measured by LC-MS/MS analysis,A,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,
219,24457899,CHEMBL5053200,CHEMBL5076053,Papp,10^-6 cm/s,=,14.0,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells measured by LC-MS/MS analysis,A,Cc1nc2ccccn2c1-c1csc(Nc2ccc3c(c2)OC(F)(F)O3)n1.Cl,
220,24457900,CHEMBL5053200,CHEMBL5084993,Papp,10^-6 cm/s,=,4.9,CHEMBL612558,,Apparent permeability across apical to basolateral side in human Caco-2 cells measured by LC-MS/MS analysis,A,Cl.[2H]C1([2H])Oc2ccc(Nc3nc(-c4c(C)nc5ccccn45)cs3)cc2O1,
221,24457901,CHEMBL5053201,CHEMBL841,Papp,10^-6 cm/s,=,8.4,CHEMBL612558,,Apparent permeability across basolateral to apical side in human Caco-2 cells measured by LC-MS/MS analysis,A,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,
224,24457904,CHEMBL5053201,CHEMBL5076053,Papp,10^-6 cm/s,=,12.1,CHEMBL612558,,Apparent permeability across basolateral to apical side in human Caco-2 cells measured by LC-MS/MS analysis,A,Cc1nc2ccccn2c1-c1csc(Nc2ccc3c(c2)OC(F)(F)O3)n1.Cl,
225,24457905,CHEMBL5053201,CHEMBL5084993,Papp,10^-6 cm/s,=,6.4,CHEMBL612558,,Apparent permeability across basolateral to apical side in human Caco-2 cells measured by LC-MS/MS analysis,A,Cl.[2H]C1([2H])Oc2ccc(Nc3nc(-c4c(C)nc5ccccn45)cs3)cc2O1,
232,24504706,CHEMBL5053988,CHEMBL5091512,Papp,10^-6 cm/s,=,8.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells at 10 uM measured after 90 mins by LC-MS/MS system,A,CC1(C)CCN(Cc2ccc(NCC3(O)CCN(c4cc(NCc5ccccc5)ncn4)CC3)cn2)CC1,
234,24504708,CHEMBL5053988,CHEMBL5077723,Papp,10^-6 cm/s,=,15.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells at 10 uM measured after 90 mins by LC-MS/MS system,A,CC1(C)CCN(Cc2ccc(N3CCOC4(CCN(c5cc(NCc6ccccc6)ncn5)CC4)C3)cn2)CC1,
235,24504709,CHEMBL5053988,CHEMBL5082067,Papp,10^-6 cm/s,=,2.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells at 10 uM measured after 90 mins by LC-MS/MS system,A,CC1(C)CCN(Cc2ccc(N3CC(=O)NC4(CCN(c5cc(NCc6ccccc6)ncn5)CC4)C3)cn2)CC1,
236,24504710,CHEMBL5053988,CHEMBL5087497,Papp,10^-6 cm/s,=,9.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells at 10 uM measured after 90 mins by LC-MS/MS system,A,CC1(C)CCN(Cc2ccc(N3CC(=O)NC4(CCN(c5cc(NCc6ccccc6)ncn5)CC4)C3)cc2)CC1,
237,24504711,CHEMBL5053988,CHEMBL5084812,Papp,10^-6 cm/s,=,2.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells at 10 uM measured after 90 mins by LC-MS/MS system,A,CNc1cc(N2CCC3(CC2)CN(c2ccc(CN4CCC(C)(C)CC4)cc2)CC(=O)N3)ncn1,
243,24504717,CHEMBL5053988,CHEMBL5092187,Papp,10^-6 cm/s,=,4.0,CHEMBL612558,,Apparent permeability of the compound across apical to basolateral side in human Caco-2 cells at 10 uM measured after 90 mins by LC-MS/MS system,A,CC1(C)CCN(Cc2ccc(N3CC(=O)NC4(CCN(c5cc(NC6CC6)ncn5)CC4)C3)cc2)CC1,
